timestamp,region,service_type,demand_units,capacity_allocated,cost_usd,availability_pct,customer_growth_rate,enterprise_it_spending_index
16-06-2023,East US,Compute,646.0,837,44.29,98.88,0.0116,0.881
16-06-2023,East US,Storage,1125.0,1248,100.27,97.87,0.0243,1.03
16-06-2023,West Europe,Compute,,922,125.33,97.32,0.0238,1.167
16-06-2023,West Europe,Storage,787.0,866,68.04,99.6,0.0141,1.113
16-06-2023,Central India,Compute,855.0,998,71.51,99.51,0.0495,1.15
16-06-2023,central india,Storage,962.0,1044,55.87,97.15,0.0398,1.073
16-06-2023,Southeast Asia,Compute,744.0,921,73.1,97.21,0.0255,1.009
16-06-2023,Southeast Asia,Storage,1773.0,2049,209.25,98.74,0.0183,0.998
17-06-2023,East US,Compute,592.0,666,69.44,98.68,0.022,1.104
17-06-2023,East US,Storage,1336.0,1474,98.49,99.64,0.0443,0.893
17-06-2023,West Europe,compute,,1349,165.49,99.86,0.0267,1.024
17-06-2023,West Europe,Storage,566.0,841,50.91,98.98,0.0371,1.03
17-06-2023,Central India,Compute,662.0,902,48.26,98.82,0.0135,1.2
17-06-2023,Central India,Storage,1113.0,1353,86.7,97.04,0.0116,1.123
17-06-2023,Southeast Asia,Compute,1439.0,1585,164.26,97.91,0.0378,0.904
17-06-2023,southeast asia,Storage,1423.0,1560,189.24,99.98,0.0467,1.08
18-06-2023,East US,Compute,967.0,1124,127.02,98.24,0.0325,0.9
18-06-2023,East US,Storage,1178.0,1475,98.01,97.01,0.0481,0.937
18-06-2023,West Europe,Compute,1424.0,1672,188.63,98.66,0.0287,1.101
18-06-2023,West Europe,Storage,956.0,1086,86.99,97.63,0.0254,1.19
18-06-2023,Central India,Compute,530.0,765,57.33,97.67,0.0369,1.084
18-06-2023,Central India,Storage,696.0,849,69.8,98.51,0.0426,0.903
18-06-2023,Southeast Asia,Compute,671.0,871,47.96,98.22,0.0462,0.867
18-06-2023,Southeast Asia,Storage,1897.0,2021,103.42,98.43,0.0268,0.933
19-06-2023,East US,Compute,750.0,978,74.32,97.44,0.012,0.912
19-06-2023,East US,Storage,1194.0,1352,126.38,97.48,0.024,1.152
19-06-2023,West Europe,Compute,1863.0,2162,204.83,98.48,0.0115,1.059
19-06-2023,West Europe,Storage,1309.0,1506,188.49,98.66,0.0114,0.904
19-06-2023,Central India,Compute,674.0,850,86.36,98.99,0.0252,0.907
19-06-2023,Central India,Storage,1222.0,1439,75.01,99.5,0.0138,1.104
19-06-2023,Southeast Asia,Compute,1051.0,1175,131.22,97.45,0.0251,0.989
19-06-2023,Southeast Asia,Storage,1508.0,1722,105.31,97.28,0.0451,1.17
20-06-2023,East US,Compute,1987.0,2106,182.28,99.05,0.0232,0.916
20-06-2023,East US,Storage,677.0,935,77.47,97.01,0.0462,0.989
20-06-2023,West Europe,Compute,941.0,1026,82.9,98.49,0.0373,0.823
20-06-2023,West Europe,Storage,1596.0,1686,87.46,99.44,0.0406,1.182
20-06-2023,Central India,Compute,1190.0,1433,159.56,97.49,0.0119,1.116
20-06-2023,Central India,Storage,1440.0,1618,188.67,97.05,0.0126,0.811
20-06-2023,Southeast Asia,Compute,1589.0,1843,113.01,97.48,0.0195,0.817
20-06-2023,Southeast Asia,Storage,1905.0,1995,111.43,99.73,0.0448,0.841
21-06-2023,East US,Compute,,812,50.09,99.91,0.0478,0.887
21-06-2023,East US,Storage,650.0,731,55.77,98.17,0.0161,1.019
21-06-2023,West Europe,Compute,1031.0,1330,75.48,97.72,0.0233,0.977
21-06-2023,West Europe,Storage,726.0,829,81.28,99.35,0.0452,0.999
21-06-2023,Central India,Compute,1439.0,1489,135.65,97.83,0.0409,0.986
21-06-2023,Central India,Storage,1113.0,1355,78.01,98.03,0.0414,0.9
21-06-2023,Southeast Asia,Compute,1657.0,1816,179.67,99.58,0.0318,1.062
21-06-2023,southeast asia,Storage,1358.0,1538,125.7,97.14,0.0128,1.197
22-06-2023,East US,Compute,1522.0,1680,136.61,99.06,0.0267,1.083
22-06-2023,East US,Storage,1523.0,1579,213.61,98.49,0.0168,1.147
22-06-2023,West Europe,Compute,1290.0,1394,187.04,99.91,0.0144,0.846
22-06-2023,West Europe,Storage,1029.0,1099,86.56,99.24,0.0324,1.159
22-06-2023,Central India,Compute,1239.0,1362,155.47,97.37,0.018,0.958
22-06-2023,Central India,Storage,600.0,856,39.0,99.04,0.0303,1.178
22-06-2023,Southeast Asia,Compute,1863.0,1992,126.49,99.84,0.048,1.145
22-06-2023,Southeast Asia,Storage,899.0,1121,58.13,97.3,0.0196,1.014
23-06-2023,East US,Compute,1850.0,1942,161.58,97.75,0.0202,0.939
23-06-2023,East US,Storage,1646.0,1707,139.96,98.81,0.0129,1.132
23-06-2023,West Europe,Compute,1298.0,1558,,99.67,0.0222,1.024
23-06-2023,West Europe,storage,712.0,866,74.0,99.55,0.0499,1.016
23-06-2023,Central India,Compute,583.0,656,77.72,100.0,0.011,0.819
23-06-2023,Central India,Storage,1944.0,2013,277.56,97.18,0.0206,1.077
23-06-2023,Southeast Asia,Compute,1368.0,1565,171.37,98.16,0.033,0.891
23-06-2023,Southeast Asia,Storage,1333.0,1611,193.4,99.45,0.0449,1.011
24-06-2023,east us,Compute,1884.0,1972,186.58,97.93,0.0177,0.897
24-06-2023,East US,Storage,1538.0,1619,99.86,99.64,0.0345,1.175
24-06-2023,West Europe,Compute,532.0,688,38.8,97.05,0.0398,0.924
24-06-2023,West Europe,Storage,1346.0,1608,,99.46,0.0115,1.034
24-06-2023,Central India,Compute,1379.0,1489,126.7,,0.0126,0.832
24-06-2023,Central India,Storage,842.0,1058,57.72,98.01,0.0483,0.923
24-06-2023,Southeast Asia,Compute,1776.0,2027,97.47,98.28,0.0209,1.198
24-06-2023,Southeast Asia,storage,836.0,1051,63.08,99.71,0.0129,1.174
25-06-2023,East US,Compute,,1669,91.83,98.18,0.0334,1.014
25-06-2023,East US,storage,838.0,1046,53.91,99.98,0.0346,0.845
25-06-2023,West Europe,Compute,517.0,788,40.13,98.51,0.029,1.026
25-06-2023,West Europe,Storage,1265.0,1494,162.4,99.8,0.0451,1.178
25-06-2023,Central India,compute,1955.0,2096,172.99,98.21,0.029,1.098
25-06-2023,Central India,storage,586.0,687,76.18,97.74,0.0398,1.013
25-06-2023,Southeast Asia,Compute,1448.0,1640,167.07,97.06,0.0174,0.955
25-06-2023,Southeast Asia,storage,707.0,906,69.02,97.4,0.0205,0.917
26-06-2023,East US,Compute,794.0,966,59.56,99.84,0.0468,0.901
26-06-2023,East US,Storage,1881.0,1965,206.22,99.65,0.0333,0.957
26-06-2023,West Europe,Compute,,2049,285.92,99.36,0.0383,0.976
26-06-2023,West Europe,Storage,968.0,1075,99.52,98.3,0.0356,0.805
26-06-2023,Central India,Compute,824.0,902,89.76,97.18,0.0289,1.083
26-06-2023,Central India,Storage,1489.0,1648,147.88,97.48,0.0489,1.175
26-06-2023,Southeast Asia,Compute,1934.0,2019,279.95,99.15,0.0378,1.074
26-06-2023,Southeast Asia,Storage,1287.0,1496,86.57,98.48,0.0249,1.174
27-06-2023,East US,Compute,1238.0,1422,63.56,,0.01,0.825
27-06-2023,East US,Storage,849.0,903,83.13,97.82,0.0336,1.196
27-06-2023,West Europe,Compute,1549.0,1811,99.54,99.16,0.014,1.098
27-06-2023,West Europe,Storage,1196.0,1257,122.29,98.5,0.0446,1.096
27-06-2023,Central India,Compute,1343.0,1472,166.79,98.47,0.0284,0.861
27-06-2023,Central India,Storage,1110.0,1281,137.34,97.86,0.0206,0.955
27-06-2023,Southeast Asia,Compute,1045.0,1325,92.07,99.31,0.0162,0.855
27-06-2023,Southeast Asia,Storage,1306.0,1583,166.75,98.49,0.0292,0.998
28-06-2023,East US,Compute,663.0,739,94.59,98.66,0.0291,1.05
28-06-2023,East US,storage,1073.0,1234,100.34,98.99,0.0267,1.17
28-06-2023,West Europe,Compute,736.0,911,74.21,99.22,0.0399,0.809
28-06-2023,West Europe,Storage,1832.0,2127,217.49,97.21,0.0279,1.104
28-06-2023,Central India,Compute,801.0,898,106.32,98.87,0.016,0.921
28-06-2023,Central India,Storage,1529.0,1585,110.3,97.4,0.0399,1.053
28-06-2023,Southeast Asia,Compute,1939.0,2198,201.49,97.62,0.0447,0.834
28-06-2023,Southeast Asia,Storage,1906.0,2168,278.04,99.25,0.0488,0.983
29-06-2023,East US,Compute,804.0,900,118.68,99.64,0.048,0.986
29-06-2023,East US,storage,1472.0,1724,178.92,97.14,0.0181,0.927
29-06-2023,West Europe,Compute,1826.0,1931,191.74,97.9,0.0237,1.14
29-06-2023,West Europe,Storage,1862.0,2154,161.74,98.78,0.0329,0.988
29-06-2023,Central India,Compute,894.0,1122,96.33,97.37,0.0268,1.168
29-06-2023,Central India,Storage,874.0,1050,47.91,99.08,0.0275,1.028
29-06-2023,Southeast Asia,Compute,1862.0,2010,207.77,99.61,0.0267,1.134
29-06-2023,Southeast Asia,storage,1577.0,1755,205.89,98.44,0.0234,0.816
30-06-2023,east us,Compute,1431.0,1543,182.35,98.01,0.0326,1.046
30-06-2023,East US,Storage,1048.0,1303,92.03,97.09,0.02,1.101
30-06-2023,West Europe,Compute,1314.0,1528,98.84,97.82,0.0447,1.157
30-06-2023,West Europe,Storage,921.0,1085,,99.61,0.0197,0.856
30-06-2023,Central India,Compute,908.0,1130,108.68,99.9,0.0135,0.808
30-06-2023,Central India,Storage,1954.0,2008,164.53,99.67,0.0478,1.048
30-06-2023,Southeast Asia,Compute,891.0,983,108.71,97.96,0.014,1.192
30-06-2023,Southeast Asia,Storage,1191.0,1345,162.51,98.91,0.0374,0.87
01-07-2023,East US,Compute,1508.0,1658,104.17,98.8,0.0475,0.973
01-07-2023,East US,Storage,1355.0,1578,130.87,98.2,0.0461,0.947
01-07-2023,West Europe,compute,1299.0,1441,125.61,98.02,0.0138,1.162
01-07-2023,West Europe,Storage,1352.0,1579,176.58,99.28,0.0463,0.905
01-07-2023,Central India,Compute,591.0,686,81.25,99.05,0.0304,1.177
01-07-2023,Central India,Storage,639.0,838,62.7,99.71,0.0248,0.982
01-07-2023,Southeast Asia,Compute,1419.0,1547,138.79,98.88,0.0481,0.941
01-07-2023,Southeast Asia,Storage,942.0,1222,59.82,97.64,0.0426,0.859
02-07-2023,East US,Compute,1716.0,1956,182.37,98.94,0.0437,1.087
02-07-2023,East US,Storage,1876.0,2105,96.44,99.42,0.0431,0.962
02-07-2023,West Europe,Compute,1191.0,1480,103.89,98.69,0.0275,0.884
02-07-2023,West Europe,Storage,,1197,,98.07,0.0485,0.849
02-07-2023,Central India,Compute,971.0,1205,,97.79,0.0313,1.082
02-07-2023,Central India,Storage,777.0,857,44.45,98.64,0.0388,0.919
02-07-2023,Southeast Asia,Compute,1597.0,1796,175.43,98.04,0.0137,1.056
02-07-2023,Southeast Asia,Storage,1058.0,1256,115.95,99.06,0.0162,0.966
03-07-2023,east us,Compute,1229.0,1522,152.21,97.94,0.0406,0.821
03-07-2023,East US,Storage,606.0,707,80.88,98.72,0.024,0.853
03-07-2023,West Europe,Compute,771.0,868,106.28,99.32,0.0199,1.121
03-07-2023,West Europe,Storage,758.0,1000,72.74,99.21,0.0102,0.968
03-07-2023,Central India,Compute,1997.0,2219,155.11,98.04,0.0177,0.841
03-07-2023,Central India,Storage,1631.0,1844,110.18,97.06,0.0127,1.061
03-07-2023,southeast asia,Compute,593.0,666,58.3,99.8,0.0421,1.153
03-07-2023,Southeast Asia,Storage,1321.0,1516,134.57,97.3,0.0395,1.088
04-07-2023,East US,Compute,1247.0,1330,168.81,97.03,0.0195,1.003
04-07-2023,East US,Storage,1257.0,1509,128.27,99.44,0.0451,1.032
04-07-2023,West Europe,Compute,1344.0,1592,191.08,97.23,0.0119,1.1
04-07-2023,West Europe,Storage,529.0,792,31.55,97.12,0.0101,0.983
04-07-2023,Central India,Compute,1857.0,1976,167.31,97.08,0.0261,0.899
04-07-2023,Central India,Storage,1227.0,1438,163.71,98.14,0.0347,1.001
04-07-2023,Southeast Asia,Compute,1163.0,1338,97.29,97.38,0.0284,1.021
04-07-2023,Southeast Asia,Storage,1368.0,1557,142.89,97.43,0.0375,1.114
05-07-2023,East US,Compute,1222.0,1309,77.01,99.27,0.0401,1.03
05-07-2023,East US,Storage,1519.0,1809,210.14,98.6,0.0183,0.917
05-07-2023,West Europe,Compute,887.0,1011,58.12,98.55,0.0274,0.912
05-07-2023,West Europe,Storage,826.0,1012,52.67,98.92,0.0399,1.079
05-07-2023,Central India,Compute,1345.0,1619,,99.54,0.0362,0.892
05-07-2023,Central India,Storage,767.0,1008,106.44,97.01,0.0473,1.165
05-07-2023,Southeast Asia,Compute,1164.0,1254,82.41,98.37,0.041,1.187
05-07-2023,Southeast Asia,Storage,947.0,1149,98.17,98.93,0.0411,1.157
06-07-2023,East US,Compute,782.0,1045,85.79,97.38,0.018,1.142
06-07-2023,East US,Storage,1728.0,1983,246.34,97.59,0.0309,0.856
06-07-2023,West Europe,compute,830.0,927,85.4,97.8,0.0174,1.115
06-07-2023,West Europe,Storage,651.0,810,55.82,98.99,0.0107,1.186
06-07-2023,Central India,Compute,1066.0,1319,64.67,98.65,0.02,1.028
06-07-2023,Central India,Storage,1040.0,1190,71.76,99.15,0.0373,1.082
06-07-2023,Southeast Asia,Compute,1844.0,1980,175.16,97.15,0.0402,1.08
06-07-2023,Southeast Asia,Storage,1873.0,2153,98.46,98.65,0.0298,0.833
07-07-2023,East US,Compute,1771.0,1923,161.9,99.76,0.0155,1.02
07-07-2023,East US,Storage,1451.0,1501,142.62,98.23,0.0491,0.976
07-07-2023,West Europe,Compute,557.0,698,42.62,98.07,0.0179,1.185
07-07-2023,West Europe,Storage,1657.0,1776,245.99,,0.0207,1.007
07-07-2023,Central India,Compute,542.0,803,74.02,99.97,0.0323,0.808
07-07-2023,Central India,Storage,1785.0,1976,89.4,98.36,0.0428,0.931
07-07-2023,Southeast Asia,Compute,900.0,1164,77.67,99.82,0.0265,1.145
07-07-2023,Southeast Asia,Storage,1435.0,1661,203.99,97.89,0.0165,1.141
08-07-2023,East US,Compute,1911.0,1999,156.35,98.07,0.0467,0.82
08-07-2023,East US,storage,1293.0,1484,107.8,97.02,0.0362,1.16
08-07-2023,West Europe,Compute,720.0,905,37.12,97.15,0.0451,0.859
08-07-2023,West Europe,Storage,1206.0,1268,141.15,98.91,0.031,0.858
08-07-2023,Central India,Compute,1701.0,1855,214.75,,0.0132,0.852
08-07-2023,Central India,Storage,1060.0,1188,93.0,98.33,0.0418,0.898
08-07-2023,Southeast Asia,Compute,1856.0,1943,136.36,97.74,0.0409,0.955
08-07-2023,Southeast Asia,Storage,765.0,882,52.05,97.9,0.047,0.908
09-07-2023,East US,Compute,879.0,993,121.21,98.61,0.0157,0.822
09-07-2023,East US,storage,504.0,678,62.81,98.48,0.0383,1.108
09-07-2023,West Europe,Compute,1175.0,1417,61.13,97.48,0.0222,0.986
09-07-2023,West Europe,Storage,978.0,1066,103.87,98.52,0.0255,1.015
09-07-2023,Central India,Compute,1127.0,1329,132.15,97.08,0.0255,0.881
09-07-2023,Central India,Storage,840.0,943,54.15,98.61,0.0239,0.881
09-07-2023,Southeast Asia,Compute,949.0,1242,106.68,97.06,0.0224,0.958
09-07-2023,Southeast Asia,Storage,646.0,710,85.25,97.97,0.0365,0.8
10-07-2023,East US,compute,1900.0,2141,224.98,97.71,0.0258,1.07
10-07-2023,East US,Storage,1987.0,2270,164.26,98.78,0.0303,1.185
10-07-2023,West Europe,Compute,544.0,798,70.09,99.11,0.0407,1.145
10-07-2023,West Europe,Storage,771.0,830,50.24,98.41,0.0253,0.806
10-07-2023,Central India,Compute,922.0,993,122.77,99.52,0.0276,1.067
10-07-2023,Central India,Storage,,1591,169.38,99.11,0.0232,1.076
10-07-2023,Southeast Asia,Compute,1077.0,1332,160.43,99.12,0.039,0.933
10-07-2023,Southeast Asia,Storage,1347.0,1599,77.83,97.69,0.0168,1.074
11-07-2023,East US,Compute,998.0,1236,72.26,98.97,0.0214,0.827
11-07-2023,East US,Storage,1859.0,1939,179.79,97.5,0.0265,1.177
11-07-2023,West Europe,Compute,1252.0,1479,90.5,98.21,0.0133,0.872
11-07-2023,West Europe,Storage,1940.0,2239,280.68,98.14,0.0243,1.159
11-07-2023,Central India,Compute,1303.0,1373,146.6,97.51,0.0154,1.068
11-07-2023,Central India,Storage,1223.0,1359,111.24,99.32,0.0124,1.032
11-07-2023,Southeast Asia,Compute,631.0,770,65.06,98.79,0.0308,1.191
11-07-2023,southeast asia,Storage,1632.0,1819,218.16,98.98,0.0166,0.9
12-07-2023,East US,Compute,1869.0,2166,165.53,99.93,0.0224,1.072
12-07-2023,east us,Storage,1752.0,1976,124.76,98.02,0.0435,0.948
12-07-2023,West Europe,Compute,705.0,994,38.82,99.74,0.0258,0.844
12-07-2023,West Europe,Storage,524.0,619,54.26,97.44,0.0105,1.143
12-07-2023,Central India,Compute,1270.0,1567,106.96,98.12,0.0452,1.174
12-07-2023,Central India,Storage,681.0,876,68.37,98.63,0.0166,1.149
12-07-2023,Southeast Asia,Compute,1958.0,2026,198.81,,0.0286,1.043
12-07-2023,Southeast Asia,Storage,1012.0,1298,90.86,97.2,0.0284,0.975
13-07-2023,East US,Compute,1586.0,1764,227.39,97.48,0.0426,1.074
13-07-2023,East US,Storage,1640.0,1762,166.6,98.83,0.0383,1.11
13-07-2023,West Europe,Compute,1432.0,1672,80.66,99.76,0.0324,1.184
13-07-2023,West Europe,Storage,1307.0,1486,78.57,99.02,0.0429,0.81
13-07-2023,Central India,Compute,1627.0,1880,,97.99,0.0362,0.92
13-07-2023,Central India,Storage,651.0,838,91.09,99.36,0.0454,0.968
13-07-2023,Southeast Asia,Compute,1971.0,2042,227.62,99.96,0.0146,0.96
13-07-2023,Southeast Asia,Storage,954.0,1243,102.11,97.4,0.0324,0.901
14-07-2023,East US,Compute,1107.0,1229,78.31,98.06,0.0137,0.857
14-07-2023,East US,Storage,553.0,647,,99.72,0.0315,1.032
14-07-2023,west europe,Compute,1024.0,1217,85.22,97.83,0.0131,0.923
14-07-2023,West Europe,Storage,865.0,973,115.84,98.97,0.021,0.967
14-07-2023,Central India,Compute,503.0,604,57.6,99.94,0.0489,1.021
14-07-2023,Central India,Storage,797.0,1055,115.69,98.77,0.0408,0.829
14-07-2023,Southeast Asia,Compute,540.0,738,43.88,98.18,0.0209,1.071
14-07-2023,Southeast Asia,Storage,970.0,1238,89.24,99.75,0.0119,1.138
15-07-2023,East US,Compute,1899.0,2006,247.65,99.11,0.0384,1.177
15-07-2023,East US,Storage,1765.0,1850,190.03,99.62,0.048,1.056
15-07-2023,West Europe,Compute,871.0,1012,64.83,99.81,0.0106,1.184
15-07-2023,West Europe,Storage,1354.0,1561,107.96,98.65,0.0258,0.893
15-07-2023,central india,Compute,1273.0,1550,190.66,98.0,0.0269,0.899
15-07-2023,Central India,Storage,849.0,1033,86.52,98.69,0.0267,1.021
15-07-2023,Southeast Asia,Compute,937.0,1214,92.85,98.24,0.037,0.923
15-07-2023,Southeast Asia,storage,1249.0,1348,74.9,,0.0162,0.805
16-07-2023,East US,Compute,1252.0,1432,167.62,99.73,0.0257,1.195
16-07-2023,East US,Storage,1479.0,1650,121.29,97.14,0.0286,0.948
16-07-2023,West Europe,Compute,1740.0,1930,121.51,98.51,0.0262,0.839
16-07-2023,West Europe,storage,1741.0,1871,244.58,98.65,0.0205,0.885
16-07-2023,Central India,Compute,1736.0,1922,215.04,,0.0141,0.909
16-07-2023,Central India,Storage,752.0,943,87.1,97.38,0.0219,0.831
16-07-2023,Southeast Asia,Compute,704.0,799,36.66,98.11,0.0438,1.034
16-07-2023,Southeast Asia,Storage,1615.0,1691,224.27,97.21,0.0448,0.862
17-07-2023,East US,Compute,1964.0,2069,168.28,98.38,0.0244,1.014
17-07-2023,east us,Storage,1839.0,1932,137.04,99.92,0.0255,0.866
17-07-2023,West Europe,Compute,1667.0,1809,139.99,99.85,0.0137,1.063
17-07-2023,West Europe,Storage,978.0,1187,136.04,98.39,0.0392,1.002
17-07-2023,Central India,Compute,1806.0,1929,212.01,97.98,0.0301,0.914
17-07-2023,Central India,Storage,517.0,609,42.53,99.16,0.0233,1.194
17-07-2023,Southeast Asia,Compute,1442.0,1523,122.23,97.56,0.0202,1.016
17-07-2023,Southeast Asia,Storage,1184.0,1338,133.87,99.48,0.0466,0.889
18-07-2023,East US,compute,1313.0,1486,73.05,99.39,0.0219,1.196
18-07-2023,East US,Storage,511.0,774,44.42,97.57,0.0219,0.856
18-07-2023,West Europe,Compute,1611.0,1680,163.14,98.76,0.0462,0.935
18-07-2023,West Europe,Storage,1259.0,1311,93.21,98.47,0.0164,0.97
18-07-2023,Central India,Compute,1991.0,2128,105.1,98.87,0.0261,0.836
18-07-2023,Central India,Storage,1363.0,1572,161.3,99.62,0.0484,0.893
18-07-2023,Southeast Asia,Compute,1729.0,1919,225.11,99.92,0.0451,0.98
18-07-2023,Southeast Asia,Storage,581.0,762,49.44,99.5,0.0476,1.1
19-07-2023,East US,Compute,1130.0,1403,77.37,98.66,0.0495,1.062
19-07-2023,East US,Storage,918.0,1018,70.28,99.73,0.0355,0.966
19-07-2023,West Europe,Compute,882.0,1087,46.07,97.23,0.0363,1.11
19-07-2023,West Europe,Storage,1552.0,1621,223.18,99.78,0.032,1.196
19-07-2023,Central India,compute,1205.0,1258,128.5,98.09,0.0344,0.853
19-07-2023,Central India,Storage,,797,49.68,97.2,0.0224,1.104
19-07-2023,Southeast Asia,Compute,1583.0,1739,,99.12,0.0182,0.919
19-07-2023,Southeast Asia,Storage,1936.0,2038,116.59,97.82,0.0425,1.172
20-07-2023,East US,Compute,604.0,757,43.16,98.97,0.026,0.883
20-07-2023,East US,Storage,1277.0,1354,133.73,98.06,0.0129,0.863
20-07-2023,West Europe,Compute,807.0,941,44.83,98.53,0.0402,0.872
20-07-2023,West Europe,Storage,1064.0,1235,98.72,98.52,0.0418,0.869
20-07-2023,Central India,compute,731.0,1004,78.47,97.04,0.0247,0.985
20-07-2023,Central India,Storage,613.0,753,42.87,98.78,0.0435,0.937
20-07-2023,Southeast Asia,Compute,1497.0,1601,223.13,98.49,0.0425,0.966
20-07-2023,Southeast Asia,Storage,970.0,1146,52.39,99.46,0.0474,0.974
21-07-2023,East US,Compute,828.0,1065,100.0,97.83,0.0284,1.043
21-07-2023,East US,Storage,636.0,707,78.17,98.57,0.0173,1.18
21-07-2023,West Europe,Compute,1166.0,1255,89.03,99.82,0.0234,0.868
21-07-2023,West Europe,Storage,1045.0,1127,59.12,99.85,0.0407,1.153
21-07-2023,Central India,Compute,1394.0,1647,178.51,99.89,0.0204,1.177
21-07-2023,Central India,Storage,529.0,730,26.96,99.44,0.015,1.177
21-07-2023,Southeast Asia,Compute,1377.0,1599,122.32,98.74,0.0196,1.118
21-07-2023,Southeast Asia,Storage,1345.0,1438,175.44,98.64,0.0288,0.913
22-07-2023,East US,Compute,1657.0,1736,234.81,97.3,0.0393,0.907
22-07-2023,East US,Storage,542.0,808,34.59,98.48,0.0229,0.845
22-07-2023,West Europe,Compute,1602.0,1766,86.74,97.81,0.0128,0.971
22-07-2023,West Europe,Storage,1954.0,2128,216.73,97.22,0.0127,0.956
22-07-2023,Central India,Compute,601.0,791,62.61,98.9,0.0117,0.907
22-07-2023,Central India,Storage,1354.0,1534,92.6,99.5,0.0373,0.925
22-07-2023,Southeast Asia,Compute,1282.0,1358,91.68,97.72,0.032,0.978
22-07-2023,Southeast Asia,Storage,1898.0,1952,257.83,99.17,0.0413,0.941
23-07-2023,East US,Compute,1461.0,1576,206.36,,0.0465,0.952
23-07-2023,East US,Storage,1276.0,1543,147.33,98.38,0.0157,1.014
23-07-2023,West Europe,Compute,1092.0,1191,76.9,99.11,0.0357,1.149
23-07-2023,West Europe,Storage,1151.0,1423,111.6,97.57,0.0399,0.963
23-07-2023,Central India,Compute,764.0,1012,86.74,98.59,0.0168,0.883
23-07-2023,Central India,Storage,774.0,878,56.17,99.83,0.0283,1.005
23-07-2023,Southeast Asia,Compute,1460.0,1612,84.48,98.83,0.0306,0.987
23-07-2023,Southeast Asia,Storage,729.0,958,101.24,99.13,0.0317,1.12
24-07-2023,East US,Compute,805.0,1079,69.94,98.97,0.0377,1.045
24-07-2023,East US,Storage,1588.0,1839,194.23,98.46,0.0366,1.081
24-07-2023,West Europe,Compute,598.0,720,72.87,97.53,0.0408,0.833
24-07-2023,West Europe,Storage,746.0,1038,81.12,99.22,0.0498,1.122
24-07-2023,Central India,Compute,823.0,1073,113.6,98.44,0.0117,0.947
24-07-2023,central india,Storage,658.0,840,46.53,97.53,0.0236,0.837
24-07-2023,Southeast Asia,Compute,1358.0,1590,143.05,97.7,0.0259,1.086
24-07-2023,Southeast Asia,Storage,1480.0,1710,134.75,99.45,0.0413,0.843
25-07-2023,East US,Compute,1241.0,1467,106.08,97.4,0.0124,0.852
25-07-2023,East US,Storage,1629.0,1890,214.38,99.26,0.0301,0.895
25-07-2023,West Europe,Compute,1730.0,1796,151.79,99.17,0.0273,0.876
25-07-2023,West Europe,Storage,894.0,1072,67.87,99.3,0.0399,1.07
25-07-2023,Central India,Compute,797.0,913,64.55,99.76,0.019,0.924
25-07-2023,Central India,Storage,1222.0,1366,90.2,97.1,0.0184,0.956
25-07-2023,Southeast Asia,compute,,1864,94.8,98.07,0.0207,0.804
25-07-2023,Southeast Asia,Storage,989.0,1146,114.87,99.11,0.028,1.031
